gene,mean,variance,detected_fraction
TAF7,2.219569444656372,5.566027641296387,0.5386437029063509
C19orf60,1.96378493309021,5.563156604766846,0.4540365984930032
SELK,2.1080338954925537,5.56217098236084,0.4930032292787944
LPXN,1.6341524124145508,5.55583381652832,0.3969860064585576
C14orf2,2.42177152633667,5.555667400360107,0.5593110871905275
TCEB2,2.828202486038208,5.553448677062988,0.6279870828848224
ATP6V1G1,2.935995578765869,5.549869537353516,0.6660925726587729
SF3B5,1.8261550664901733,5.549863815307617,0.40839612486544674
GNAS,2.8002686500549316,5.547244071960449,0.6695371367061357
APMAP,1.9015339612960815,5.544532299041748,0.4596340150699677
MLF2,2.141059398651123,5.543328762054443,0.5009687836383208
ATP5G2,4.428075790405273,5.54317569732666,0.8204520990312164
ARPC1A,1.8369401693344116,5.5365447998046875,0.42023681377825617
COPZ1,2.1039843559265137,5.534822463989258,0.49580193756727664
TMEM14B,1.9575581550598145,5.534521579742432,0.4505920344456405
METTL23,1.7078344821929932,5.533639907836914,0.3883745963401507
EWSR1,3.0447585582733154,5.526589393615723,0.7205597416576964
ARPC4,3.3622283935546875,5.526418685913086,0.7528525296017223
SFT2D1,1.7033575773239136,5.524880409240723,0.38256189451022604
KIAA1551,2.5801804065704346,5.521866798400879,0.683745963401507
NUTF2,1.8809006214141846,5.516046524047852,0.43681377825618944
CD79A,1.0281269550323486,5.513598918914795,0.1767491926803014
CTSH,1.4894137382507324,5.5098042488098145,0.33283100107642627
NGRN,1.8820515871047974,5.507630348205566,0.4322927879440258
ARPC2,5.249330997467041,5.500735282897949,0.88762109795479
CNPY2,2.002284049987793,5.49904727935791,0.45941872981700754
IRF8,1.1775730848312378,5.495619773864746,0.24133476856835306
TXN,2.1646504402160645,5.493711948394775,0.4932185145317546
MRPS24,1.7000048160552979,5.493133068084717,0.37115177610333694
EID1,2.995124578475952,5.489797592163086,0.6779332615715824
DDIT3,1.4867122173309326,5.48796272277832,0.3321851453175457
RTFDC1,1.9515691995620728,5.485617160797119,0.4559741657696448
TOMM6,2.336003303527832,5.485029697418213,0.5371367061356297
RBM4,2.379593849182129,5.482285022735596,0.6759956942949408
TNFRSF1B,1.708479881286621,5.479656219482422,0.5793326157158235
VMP1,2.511714220046997,5.479278087615967,0.6135629709364908
CAPZA2,2.081932544708252,5.478549480438232,0.5022604951560818
C6orf62,4.622810363769531,5.478206634521484,0.8863293864370291
TBCA,2.0869343280792236,5.4767746925354,0.48546824542518835
IDH2,1.562835454940796,5.4758501052856445,0.3586652314316469
SH3BGRL3,5.1817145347595215,5.472047805786133,0.8858988159311088
ZNF207,2.544490098953247,5.470370292663574,0.6172228202368137
CANX,2.7683498859405518,5.4677910804748535,0.6658772874058128
ITGB1,2.303270101547241,5.4662675857543945,0.5920344456404736
PPP2R1A,2.1637606620788574,5.463506698608398,0.527448869752422
DDT,1.874933123588562,5.458771228790283,0.42303552206673845
U2AF1,2.276939630508423,5.4580302238464355,0.5395048439181916
TEX264,1.6054617166519165,5.457783222198486,0.35694294940796556
MVP,1.9523406028747559,5.454371929168701,0.4805166846071044
MOB1A,2.0272271633148193,5.453224182128906,0.49623250807319697
C9orf16,2.1143360137939453,5.450830936431885,0.4945102260495156
PSMD6,1.7508573532104492,5.449453353881836,0.40710441334768566
RAB7A,2.8775317668914795,5.438068389892578,0.6716899892357373
CD58,1.6491453647613525,5.434093952178955,0.3808396124865447
ADRM1,1.8616915941238403,5.432561874389648,0.43013993541442413
ARHGAP9,1.7346051931381226,5.423776149749756,0.41894510226049514
NDUFV1,1.9328635931015015,5.410610198974609,0.4671689989235737
HDAC1,1.9087623357772827,5.402946949005127,0.4723358449946179
FYB,2.3621461391448975,5.400036811828613,0.6127018299246502
ROMO1,1.9935439825057983,5.397716045379639,0.4572658772874058
CALU,1.954180359840393,5.395399570465088,0.5664155005382131
DGKA,1.534752607345581,5.3949103355407715,0.37782561894510225
UQCRC2,1.8769564628601074,5.387365818023682,0.452529601722282
POLR1D,1.8461177349090576,5.385898590087891,0.44370290635091497
TMA7,4.418985366821289,5.383418083190918,0.8219590958019376
CYSTM1,1.5170881748199463,5.379566192626953,0.3255113024757804
MEA1,1.70863938331604,5.377035617828369,0.38622174381054897
ANXA7,1.8183799982070923,5.376837730407715,0.45382131324004304
SKP1,3.8226377964019775,5.370066165924072,0.7808396124865447
DEF6,1.5722016096115112,5.367178440093994,0.38170075349838534
ADIPOR1,1.902609944343567,5.363701820373535,0.45769644779332613
DPP7,2.158787488937378,5.363513469696045,0.5203444564047363
CAP1,3.5345096588134766,5.355995178222656,0.7730893433799785
CAPZA1,3.7697818279266357,5.3429789543151855,0.8314316469321852
DDX39A,1.6906887292861938,5.337859153747559,0.3974165769644779
C19orf53,2.211111068725586,5.336718559265137,0.5175457481162541
GYPC,2.385180711746216,5.336573123931885,0.5722282023681378
SEPT2,2.525719404220581,5.332686424255371,0.63745963401507
NOL7,1.8981801271438599,5.332596778869629,0.44520990312163616
TNFAIP8,1.371495008468628,5.327191352844238,0.310010764262648
PVRIG,1.3659327030181885,5.32045316696167,0.31733046286329386
PRMT2,2.195214033126831,5.315605163574219,0.5640473627556513
CCT4,1.9514703750610352,5.312447547912598,0.4813778256189451
MAT2A,2.338244676589966,5.3120503425598145,0.58751345532831
TMED4,1.8363813161849976,5.310794353485107,0.4342303552206674
DCTN3,1.6289634704589844,5.303834915161133,0.3657696447793326
RHOG,1.422226071357727,5.303804397583008,0.3190527448869752
LOC100507463,1.461710810661316,5.301581859588623,0.3539289558665231
RBX1,2.2199697494506836,5.300521373748779,0.5201291711517761
HCP5,1.3267155885696411,5.296043395996094,0.294940796555436
PSMD13,1.8104736804962158,5.291527271270752,0.44434876210979546
DNAJB6,2.1915581226348877,5.289764881134033,0.5511302475780409
CD44,3.813563823699951,5.289183616638184,0.8269106566200215
CASP1,1.3619178533554077,5.2835283279418945,0.2981700753498385
STOM,2.605966091156006,5.282751083374023,0.7797631862217438
CD97,1.8614321947097778,5.281583786010742,0.5016146393972013
VCP,2.3360846042633057,5.278347969055176,0.5888051668460711
CTNNB1,2.793443202972412,5.277763366699219,0.7347685683530678
SRI,2.0537867546081543,5.27609920501709,0.48955866523143166
SCAND1,1.9429254531860352,5.275060653686523,0.45554359526372445
BUD31,1.8588557243347168,5.273874759674072,0.4355220667384284
SUMO1,2.0606768131256104,5.273499965667725,0.4891280947255113
ESD,1.5967727899551392,5.272785186767578,0.36017222820236816
ARL6IP4,2.253563165664673,5.2719950675964355,0.5390742734122712
C9orf142,1.7220896482467651,5.265773773193359,0.4068891280947255
TXN2,1.7425966262817383,5.265214443206787,0.40279870828848224
NCL,3.7543506622314453,5.263021469116211,0.8023681377825619
SEC13,1.724261999130249,5.261539936065674,0.4045209903121636
NDUFB5,1.7551838159561157,5.2611470222473145,0.40667384284176533
CALR,4.085034370422363,5.258695602416992,0.8546824542518837
STK17B,2.941737174987793,5.255822658538818,0.816361679224973
HSPA9,2.433809280395508,5.251602649688721,0.6193756727664155
VPS25,1.5267548561096191,5.240705966949463,0.33993541442411196
HAX1,1.7100334167480469,5.236774444580078,0.3976318622174381
SDHA,1.8065026998519897,5.235661029815674,0.46652314316469323
TMED3,1.555480718612671,5.235273361206055,0.35005382131324003
CSDE1,3.1661128997802734,5.22998571395874,0.7547900968783638
SLC25A39,1.7006325721740723,5.227559566497803,0.3997847147470398
VPS29,1.8781031370162964,5.225345134735107,0.44951560818083963
SNX2,1.667037010192871,5.225125312805176,0.41227125941872983
TWF2,1.5920501947402954,5.220895290374756,0.37007534983853607
ANAPC5,2.092796802520752,5.217012405395508,0.5345532831001076
FKBP5,2.231250524520874,5.214229583740234,0.8266953713670614
MSN,3.360173225402832,5.2132568359375,0.7761033369214209
CNIH,1.672847867012024,5.205225944519043,0.3976318622174381
ILK,1.6934378147125244,5.1991167068481445,0.4021528525296017
ATP6V1B2,1.7097293138504028,5.198583126068115,0.4109795479009688
CYBA,1.6481345891952515,5.193769931793213,0.39052744886975244
EIF3I,3.161485433578491,5.193243503570557,0.8301399354144241
FDPS,1.6762784719467163,5.188854217529297,0.393756727664155
RBBP7,1.719717264175415,5.187666416168213,0.41356297093649086
SKAP1,1.388547420501709,5.187103748321533,0.3263724434876211
MRPS34,1.754557490348816,5.186703681945801,0.406243272335845
CTSK,1.1748149394989014,5.185523509979248,0.2473627556512379
YWHAE,2.852940797805786,5.181915760040283,0.6865446716899892
HEXA,1.8796254396438599,5.176839351654053,0.45554359526372445
ATOX1,1.5759879350662231,5.1689558029174805,0.3483315392895587
SERINC1,2.809004545211792,5.167365550994873,0.7836383207750269
STOML2,1.6258156299591064,5.164684772491455,0.38170075349838534
TRAPPC5,1.6492599248886108,5.16230583190918,0.3756727664155005
EIF4G2,3.3626065254211426,5.161669731140137,0.7804090419806243
NDUFA11,2.5932576656341553,5.161439418792725,0.7102260495156082
SLC2A3,2.2547006607055664,5.158140182495117,0.6749192680301399
HMGN2,4.3277459144592285,5.1571364402771,0.8510226049515608
ATG3,1.5254857540130615,5.154795169830322,0.35608180839612485
STRAP,1.928792953491211,5.154424667358398,0.48245425188374597
IGLL5,0.8625476956367493,5.15255069732666,0.15285252960172227
ANKRD44,2.484922409057617,5.1521315574646,0.680086114101184
SUMF2,2.51550555229187,5.1476874351501465,0.7244348762109796
AAMP,1.7600997686386108,5.147361755371094,0.4327233584499462
ARL2,1.67755925655365,5.145785808563232,0.3823466092572659
NDUFB3,2.1643598079681396,5.138924598693848,0.5201291711517761
LOC550643,1.6050814390182495,5.135717391967773,0.37351991388589884
IDH3B,1.6903645992279053,5.1318535804748535,0.4180839612486545
NRBP1,1.7848800420761108,5.12759256362915,0.4454251883745963
SURF4,1.9843493700027466,5.127055644989014,0.5035522066738428
PDCD5,1.6008577346801758,5.124841690063477,0.3634015069967707
ANP32B,2.3854918479919434,5.1145920753479,0.592465016146394
IFI16,3.3689382076263428,5.113901138305664,0.7870828848223896
PSMD2,1.7061936855316162,5.108914375305176,0.4247578040904198
GSDMD,1.5015376806259155,5.108865261077881,0.3618945102260495
HIST1H2BK,1.5387637615203857,5.098529815673828,0.35995694294940794
QPCT,1.1885522603988647,5.097508907318115,0.2473627556512379
MMADHC,1.6748034954071045,5.095041751861572,0.4002152852529602
RPA2,1.540847659111023,5.091165542602539,0.37115177610333694
HNRNPR,2.2580323219299316,5.088968276977539,0.581270182992465
CD9,1.3050916194915771,5.088602542877197,0.27728740581270184
NDUFS6,1.6330565214157104,5.087984561920166,0.3789020452099031
HADHB,1.8219212293624878,5.087497234344482,0.4615715823466093
OSTF1,1.568515658378601,5.086340427398682,0.38256189451022604
MRPL33,1.7393819093704224,5.084577560424805,0.4073196986006459
OCIAD2,1.3281891345977783,5.0841522216796875,0.2854682454251884
SCP2,1.922925353050232,5.0794572830200195,0.4794402583423035
LIME1,1.1593506336212158,5.078519344329834,0.23832077502691065
SRSF6,2.729185104370117,5.075326442718506,0.7166846071044134
AP3S1,1.7240173816680908,5.072887897491455,0.4264800861141012
BIN2,1.2515263557434082,5.07230281829834,0.27922497308934335
AURKAIP1,1.6989887952804565,5.072017192840576,0.3963401506996771
ACP1,1.785252571105957,5.071842193603516,0.4381054897739505
IK,2.0313055515289307,5.071737766265869,0.5291711517761033
SELM,1.329149603843689,5.069431781768799,0.2861141011840689
WBSCR22,1.794358253479004,5.06276273727417,0.4783638320775027
CCNI,2.966627359390259,5.062267303466797,0.718837459634015
MRPL55,1.4250167608261108,5.061652183532715,0.31173304628632936
RSL24D1,1.8436996936798096,5.0608086585998535,0.4635091496232508
HADHA,2.0398576259613037,5.060746669769287,0.5205597416576965
ZFAND6,1.6939070224761963,5.060511112213135,0.41442411194833156
ST13,2.577596664428711,5.059957981109619,0.6381054897739504
FTL,7.2955851554870605,5.054265975952148,0.9545748116254037
CCNG1,1.5662044286727905,5.0375471115112305,0.3791173304628633
COX6C,2.830843925476074,5.036513805389404,0.6585575888051668
LEPROTL1,2.100656747817993,5.035682678222656,0.5606027987082884
MGAT1,1.859653353691101,5.0348687171936035,0.469967707212056
KARS,1.7457648515701294,5.034285068511963,0.438751345532831
PLP1,1.3136552572250366,5.028168201446533,0.2906350914962325
HMGN4,1.665287733078003,5.0281662940979,0.41980624327233584
TMEM14C,1.6881821155548096,5.0269246101379395,0.3967707212055974
TMED10,2.7414638996124268,5.02681827545166,0.777610333692142
TMX2,1.623584270477295,5.026647567749023,0.3883745963401507
NDUFS2,1.682080864906311,5.023914813995361,0.4021528525296017
FAM32A,1.472952961921692,5.016898155212402,0.34467168998923575
PDCD4,2.411355972290039,5.016791343688965,0.6831001076426265
AKR1B1,1.4867172241210938,5.013919353485107,0.34940796555435955
CRYAB,1.0887372493743896,5.013559818267822,0.21291711517761033
DGCR6L,1.5638573169708252,5.012871742248535,0.35888051668460713
UQCR10,2.3070809841156006,5.007926940917969,0.5586652314316469
DNAJC8,2.02960467338562,5.007867336273193,0.516254036598493
PPP2R5C,2.1367998123168945,5.003256320953369,0.6008611410118407
PDHB,1.569563388824463,5.00288200378418,0.37308934337997846
CNN3,1.4235910177230835,5.002657890319824,0.3280947255113025
TRAM1,2.323122024536133,5.001978874206543,0.592465016146394
OS9,2.1402225494384766,5.0018744468688965,0.5369214208826696
CDC42SE1,2.1306097507476807,5.000472068786621,0.5791173304628633
NDUFAF3,1.8896784782409668,4.995609283447266,0.4559741657696448
AHSA1,1.6531846523284912,4.995518207550049,0.40516684607104414
TCP1,1.866197109222412,4.992799758911133,0.48353067814854683
MBP,1.7913740873336792,4.989006996154785,0.4714747039827772
SCAMP3,1.7310197353363037,4.988475322723389,0.42260495156081807
ATP5F1,2.6598408222198486,4.988144874572754,0.7640473627556512
AP2S1,1.7277169227600098,4.9881415367126465,0.4092572658772874
STRA13,1.476163625717163,4.985230445861816,0.33240043057050594
PYURF,1.8949012756347656,4.98343563079834,0.4673842841765339
PIGY,1.8949012756347656,4.98343563079834,0.4673842841765339
RNPS1,1.9896658658981323,4.983310222625732,0.5119483315392895
STIP1,1.85008704662323,4.9832844734191895,0.4682454251883746
GPS1,1.6080305576324463,4.967624187469482,0.3844994617868676
SNURF,2.0825095176696777,4.9667181968688965,0.5268030139935415
CLDND1,1.9162826538085938,4.963167667388916,0.505059203444564
CSNK1A1,2.5580923557281494,4.961780548095703,0.6469321851453176
EIF4B,3.702808380126953,4.959634304046631,0.8219590958019376
ARID5A,1.3230098485946655,4.957375526428223,0.3123789020452099
CBX3,2.3349761962890625,4.95428991317749,0.6195909580193757
ABRACL,1.5914345979690552,4.95388126373291,0.38536060279870826
PRNP,1.6736772060394287,4.95220422744751,0.418729817007535
EIF1B,1.916205644607544,4.951000213623047,0.4964477933261572
GIMAP2,1.105818748474121,4.950178623199463,0.22970936490850377
RASSF5,1.3512344360351562,4.944972038269043,0.3177610333692142
FLOT1,1.6723451614379883,4.943933963775635,0.40904198062432723
TBCB,1.8617287874221802,4.943367958068848,0.46221743810548976
PFKL,1.9356364011764526,4.943343162536621,0.49278794402583426
ELOVL5,1.9817827939987183,4.938270092010498,0.5405812701829925
VAMP5,1.2956743240356445,4.937905311584473,0.27944025834230357
PTPN7,1.31755793094635,4.937611103057861,0.31733046286329386
PPP2CA,1.874806523323059,4.937236785888672,0.48439181916038754
IGFLR1,1.3118962049484253,4.9367241859436035,0.2960172228202368
DGUOK,1.7570379972457886,4.935966968536377,0.4251883745963401
POLR2K,1.6794580221176147,4.932593822479248,0.40559741657696446
TRAPPC2L,1.4483600854873657,4.931617736816406,0.323789020452099
ADSL,1.4987825155258179,4.931171417236328,0.3519913885898816
MCL1,2.2748146057128906,4.93098783493042,0.6191603875134554
LINC00152,1.6514568328857422,4.928127288818359,0.41205597416576967
TANK,1.5978193283081055,4.926470756530762,0.4109795479009688
IGBP1,1.5030300617218018,4.924652576446533,0.3681377825618945
SBDS,1.7634323835372925,4.924025058746338,0.44714747039827774
SPSB3,1.4832676649093628,4.9214277267456055,0.3634015069967707
MFGE8,1.3564753532409668,4.919309139251709,0.32831001076426264
FCRL3,1.144643783569336,4.915764808654785,0.24951560818083962
RAB1B,2.329115152359009,4.915380477905273,0.6023681377825619
HMGB2,1.3904235363006592,4.911250591278076,0.33153928955866524
XRCC5,2.4873969554901123,4.9058918952941895,0.6404736275565124
MRPL20,1.7567418813705444,4.903714656829834,0.4279870828848224
CCT2,1.7061272859573364,4.8948516845703125,0.42540365984930034
NR4A2,1.8778449296951294,4.893265724182129,0.5429494079655544
TCIRG1,1.6103079319000244,4.892250061035156,0.42368137782561893
NAA20,1.514243721961975,4.8897385597229,0.3528525296017223
RCSD1,1.3647658824920654,4.8867363929748535,0.34381054897739505
PSMC3,1.6288971900939941,4.884664535522461,0.40882669537136707
HNRNPA1,5.380322456359863,4.879971027374268,0.911302475780409
CNPY3,1.7625614404678345,4.876104354858398,0.4520990312163617
TSG101,1.4779833555221558,4.876083850860596,0.355005382131324
NPM1,5.922327518463135,4.8712544441223145,0.9214208826695371
NDUFA3,1.7742950916290283,4.871016025543213,0.4279870828848224
WDR1,2.456512212753296,4.870355606079102,0.6381054897739504
SRSF3,3.4636685848236084,4.865936279296875,0.8015069967707212
VDAC3,1.5239441394805908,4.86130952835083,0.3698600645855759
ACAP1,1.5383681058883667,4.859705448150635,0.3944025834230355
UBA1,2.208913564682007,4.855403423309326,0.5946178686759956
SF3B1,3.3636929988861084,4.851615905761719,0.7961248654467169
TOMM22,1.848604440689087,4.849791526794434,0.4695371367061356
MYEOV2,1.5705698728561401,4.848961353302002,0.3653390742734123
QARS,1.7755255699157715,4.846648693084717,0.45769644779332613
TMEM208,1.3505445718765259,4.8461737632751465,0.30269106566200216
HAVCR2,1.7161741256713867,4.846084117889404,0.6839612486544672
SLC20A1,1.626224398612976,4.844289302825928,0.4445640473627557
NDUFS3,1.488727331161499,4.842806816101074,0.3451022604951561
FKBP2,1.6625968217849731,4.835078239440918,0.395048439181916
ETFB,1.5095206499099731,4.834151268005371,0.3573735199138859
TM9SF2,2.0378682613372803,4.825911998748779,0.5554359526372443
NONO,3.3164916038513184,4.823788166046143,0.7978471474703983
HSD17B10,1.4234886169433594,4.822910785675049,0.32206673842841765
MT1X,1.239574909210205,4.818764686584473,0.27018299246501615
HIF1A,2.043322801589966,4.818368434906006,0.5797631862217438
GDF15,1.0320930480957031,4.8177995681762695,0.20538213132400432
SP110,1.9371888637542725,4.817197799682617,0.5339074273412271
